work_id,department,asset_type,work_type,route,season,criticality,days_overdue,failure_probability,asset_availability_impact,train_density,passenger_trains,goods_trains,historical_failures,last_maintenance_days,route_importance,dependency_count,crew_size,complexity,weather_risk,equipment_required,location_km,corridor_capacity_hours,train_conflict_count,preferred_window_hour,block_feasibility,priority_score_target,priority_class_target,risk_score_target,risk_class_target,duration_hours_actual
WR-123730,S&T,Signal,Point Machine Maintenance,PUNE-SOL,Winter,1,9,0.1930162958635234,0.6726960822635927,86,45,17,4,711,0.8291210065439902,6,3,0.4165190243274951,0.20713966685752438,1,43.97084704806611,5.2620774427459995,17,3,0.9065655000309557,0.4402355773750467,Medium,0.39950908559959636,Medium,8.440824949392413
WR-123731,Engineering,Track,Signal Maintenance,PUNE-LNL,Winter,4,8,0.6117226806980393,0.6406348367165674,72,43,8,2,669,0.46943832115063827,6,9,0.9330030901035389,0.2129454905579965,6,221.94180007412209,3.3280350989459793,2,23,0.878733956949796,0.685410562858146,High,0.6556115852129253,High,9.287575844720067
WR-123732,Engineering,Cable,Rail Joint Renewal,PUNE-MMR,Summer,2,12,0.37184869098402096,0.4370131385387826,101,50,12,2,785,0.44951190162859395,0,7,0.4275121575838614,0.44143619611436113,2,178.7851760368753,6.2675546568720915,14,23,0.7971726554677621,0.4794069348293465,Medium,0.37550704680347463,Medium,7.326160307831154
WR-123733,S&T,BPAC,Mast Foundation Inspection,KYN-PNVL,Monsoon,1,13,0.16474463965477726,0.7485293006958729,44,63,9,4,258,0.7055877378058911,6,7,0.6293539419328437,0.4587830766343294,1,118.83116475062228,7.128707282716724,0,23,0.44111764529633996,0.4795000404076185,Medium,0.3997704508171352,Medium,7.0818463086376395
WR-123734,S&T,Mast,Point Machine Maintenance,PUNE-SOL,Summer,2,11,0.35201613032544893,0.5667072866165058,37,50,7,2,315,0.8136709815461801,0,7,0.9715534263872773,0.6049319187935914,5,50.163056737425684,2.4262915360709667,3,5,0.45996878681295117,0.5121210734287583,Medium,0.5134611464941995,Medium,7.66256409339426
WR-123735,S&T,Turnout,OHE Insulator Replacement,LNL-KARJAT,Winter,4,8,0.5051609529503375,0.3713902374277036,61,13,2,1,94,0.8623855282480732,6,3,0.6573943457661227,0.7504251399982015,4,231.62487433045067,3.156041607042621,19,2,0.4585485339150104,0.6593213504600718,High,0.5560172988488562,High,7.516469307989724
WR-123736,S&T,Point Machine,Point Machine Maintenance,PUNE-SOL,Monsoon,4,4,0.06998199062422535,0.7343478671555157,82,12,14,3,866,0.7459126132052374,6,5,0.15000881887239098,0.8423913498423651,3,32.405125072250186,4.106609067805717,0,5,0.90542214145088,0.6138585726782015,High,0.40276897776990234,Medium,8.837851255079524
WR-123737,S&T,Signal,Track Geometry Correction,PUNE-LNL,Summer,4,6,0.6096815558194273,0.8934930854394941,61,51,3,5,341,0.5727615567536773,5,7,0.19866441579855948,0.07214320627642623,6,220.36279718147267,7.582343131575716,19,1,0.6328247799535819,0.7185499998061281,High,0.6926916393618864,High,8.884710199852632
WR-123738,Engineering,Signal,BPAC Maintenance,LNL-KARJAT,Monsoon,2,5,0.5806479262954152,0.45307398276827665,77,11,8,2,422,0.7076387588451414,6,10,0.10825628423079384,0.6247786358033952,2,70.06219519813003,3.577895815664967,10,23,0.9516602733725729,0.49611567754935304,Medium,0.47795069741650636,Medium,7.241365029893392
WR-123739,S&T,Rail,Point Machine Maintenance,PUNE-SOL,Monsoon,4,4,0.361222483541038,0.39074047640227383,77,19,18,1,580,0.6421278778495549,2,9,0.5828997803866858,0.3375428544965987,6,140.07886051192142,7.128434372056962,12,5,0.5996131196186856,0.6168448532637928,High,0.4954296158888714,Medium,7.5964422077241505
WR-123740,TRD,Rail,Rail Joint Renewal,PUNE-MMR,Winter,2,8,0.0788818073360298,0.3620850584155951,96,48,7,2,632,0.7180084001477148,6,11,0.8886867987870803,0.7579650401548189,4,51.10250581260525,5.76509734385938,12,2,0.6094546809397701,0.4270571495432165,Medium,0.33619141213577025,Medium,8.599307078168625
WR-123741,Engineering,Signal,OHE Insulator Replacement,PUNE-SOL,Summer,1,9,0.3428216969896963,0.7072613916045959,35,13,21,1,875,0.6044827847159856,6,6,0.15531679870492737,0.6328744520739514,1,22.11339777618604,6.569492149788606,17,5,0.8426242171576974,0.4019953186462712,Medium,0.4449374957085007,Medium,7.174141880767886
WR-123742,Engineering,Signal,OHE Maintenance,LNL-KARJAT,Winter,4,5,0.3254707314799773,0.5938127700748062,61,41,23,4,302,0.6307746514775043,3,4,0.3731167699574265,0.6810339996881507,2,189.7968753308456,4.93257070176754,14,1,0.3576092889611287,0.5867580394643518,Medium,0.528306069608219,Medium,7.592590395209513
WR-123743,Engineering,OHE,Track Geometry Correction,PUNE-LNL,Summer,2,5,0.5733823256992496,0.3528267896404834,81,26,21,3,593,0.8648936758447886,3,3,0.4249218043170979,0.20348721296208205,6,148.5797914620342,2.1211398910376733,17,5,0.7917193111607712,0.5291086612380461,Medium,0.4963072849566177,Medium,9.094677123556705
WR-123744,Engineering,Cable,Mast Foundation Inspection,PUNE-SOL,Summer,1,3,0.2732868946477955,0.4561437490095583,41,31,24,3,455,0.8564525222974122,4,4,0.46212290042328064,0.18827716920980064,5,161.18938295978106,5.071201275819914,4,3,0.7461247979068899,0.4046850730318314,Medium,0.3916669524724613,Medium,7.2530529406294955
WR-123745,Engineering,BPAC,Signal Maintenance,KYN-PNVL,Summer,3,8,0.3008722908033544,0.5693442402378296,40,28,18,5,357,0.5815152877516064,5,10,0.38472780928235484,0.6095351674164002,3,193.46660822916,3.9992434133875863,14,5,0.5904466150800552,0.49823076130276117,Medium,0.4984779737455578,Medium,7.566903239709422
WR-123746,Engineering,Signal,Track Geometry Correction,LNL-KARJAT,Monsoon,3,6,0.2169466823700965,0.7080021903043413,104,38,9,3,329,0.7202144044140786,6,5,0.3521076785314745,0.4468213404226238,3,198.7997763535659,4.034198017725591,12,23,0.3855797229780338,0.5758345076318016,Medium,0.4331418740818689,Medium,8.091427009103114
WR-123747,S&T,Cable,Point Machine Maintenance,DD-PUNE,Winter,2,7,0.1281149650669343,0.4435111363515207,65,27,23,1,298,0.5802117143715035,1,8,0.7274729509334016,0.7878494179093567,1,85.07961637072638,4.939451944712716,16,1,0.6939468396572711,0.4196656061653182,Medium,0.39047248111870514,Medium,6.792934960753083
WR-123748,S&T,Cable,Track Geometry Correction,PUNE-SOL,Winter,2,4,0.32360599003650525,0.5093234065757374,72,62,17,5,22,0.5187725731995584,3,5,0.4818713608434465,0.2695734983954581,4,2.2072257023347532,5.027897132728706,10,5,0.5710532013109912,0.40867982902701916,Medium,0.3796686650575569,Medium,7.467401465198906
WR-123749,TRD,Turnout,Rail Joint Renewal,LNL-KARJAT,Monsoon,4,7,0.11009736157436298,0.3190640793323114,50,60,3,3,46,0.9781663668267235,5,7,0.23680287044037812,0.37105748277942185,3,138.69659071590834,7.584517538248525,3,1,0.5580340278411303,0.5863615725594762,Medium,0.3760259836043418,Medium,5.778224716504267
WR-123750,S&T,OHE,Mast Foundation Inspection,PUNE-MMR,Monsoon,4,14,0.199473155982961,0.5180629606618283,46,31,13,3,880,0.905810887120622,1,3,0.6850454397278976,0.20084600788051998,6,182.32659879339997,3.6322887376710393,0,4,0.6993735775129701,0.6385682901917873,High,0.4738767587670642,Medium,8.885253162504346
WR-123751,Engineering,Rail,OHE Maintenance,PUNE-MMR,Summer,3,7,0.38751939322078643,0.6373450817238988,99,47,24,6,268,0.6602882269981093,0,3,0.3374760478283566,0.7066436374728783,6,121.1168708803499,6.143059362201429,13,4,0.9107013583332131,0.5774378880434854,Medium,0.5137172312254707,Medium,7.796794902953032
WR-123752,S&T,Rail,BPAC Maintenance,PUNE-LNL,Summer,3,9,0.3211089487970871,0.44756163872843124,91,56,17,3,756,0.35712493937730844,6,12,0.5496186376113057,0.6680989189779121,2,155.50002844519918,3.5124387284692395,1,23,0.5867699250627229,0.5250024621292256,Medium,0.45711798175176954,Medium,7.650161434840806
WR-123753,TRD,Signal,Rail Fracture Inspection,KYN-PNVL,Winter,1,6,0.18172610914647047,0.743046658847149,69,42,7,2,53,0.6068782348208422,2,3,0.5602702072232927,0.3388786159483478,4,167.3997604621031,7.146534722506948,19,23,0.3632533935807918,0.3702180386923361,Medium,0.3931932410341366,Medium,6.454665002564794
WR-123754,Engineering,Point Machine,Rail Fracture Inspection,LNL-KARJAT,Winter,2,7,0.13976071570595097,0.2358864239863607,96,14,2,6,481,0.6223790811997103,3,3,0.6515901359910052,0.3452234205478041,1,201.97127715101513,3.8898547528339513,13,1,0.7527127055348056,0.39810611857384787,Medium,0.30214180533205226,Medium,7.176734832509136
WR-123755,Engineering,Mast,Signal Maintenance,PUNE-SOL,Monsoon,1,6,0.40945025067066343,0.22610310886495177,36,15,21,0,185,0.7681512278612275,0,6,0.17129771804545796,0.8226387472692215,4,103.05140138922505,5.9782114876000065,6,2,0.5110650901103647,0.3698284750065623,Medium,0.3606036732666438,Medium,5.8571977851418975
WR-123756,Engineering,Cable,OHE Insulator Replacement,PUNE-LNL,Winter,1,10,0.14265800680241428,0.1813518892214598,91,50,6,3,753,0.3734286291328402,1,12,0.6757798480570715,0.7600800763313238,4,67.47790642047433,6.852979523152621,15,4,0.6550379936890027,0.3218470001501743,Low,0.26111475636072695,Low,7.455596231439979
WR-123757,Engineering,BPAC,Rail Joint Renewal,KYN-PNVL,Monsoon,3,7,0.2593006691883842,0.5875353808898932,37,45,3,3,443,0.5277840983877391,0,6,0.8267501462302123,0.17662497178192837,3,137.25243039207936,7.473530737660753,0,22,0.7974189143803967,0.526292283610127,Medium,0.4936255797596462,Medium,7.311239888209817
WR-123758,Engineering,OHE,OHE Insulator Replacement,PUNE-MMR,Summer,1,11,0.31615821745431366,0.7226150150639719,53,23,2,3,710,0.811026263482489,0,5,0.917052453585088,0.2538562876055144,2,176.65862310819338,6.067211567920407,14,4,0.9176461432523436,0.47767977017681873,Medium,0.4991076615581102,Medium,8.137128700671806
WR-123759,Engineering,Rail,Mast Foundation Inspection,LNL-KARJAT,Monsoon,1,6,0.40620175648634804,0.6742879043725065,69,44,11,2,710,0.35872879498884713,1,8,0.7282108352303515,0.39410482016054926,3,228.7599002374392,7.711063649930482,14,22,0.41733508260166413,0.4243200440673605,Medium,0.44529283814280174,Medium,7.7045589079487975
WR-123760,Engineering,Signal,Track Geometry Correction,PUNE-LNL,Summer,3,10,0.48687736148147576,0.5011788842546976,34,39,6,1,485,0.6635715056405529,1,9,0.6780038679595805,0.30410857285300374,3,43.722965702785,3.4927937812149317,6,22,0.8286110138135976,0.5807740742763315,Medium,0.5169581173095248,Medium,7.531354461335928
WR-123761,Engineering,Rail,Signal Cable Inspection,LNL-KARJAT,Monsoon,3,4,0.15486720100714285,0.8129371544884119,37,41,22,4,216,0.738494370652236,1,9,0.6633846310234804,0.4127130073696047,6,178.3827053200213,7.143368433898338,6,22,0.8356702567018981,0.5863716034851646,Medium,0.441909464386616,Medium,6.207048366829427
WR-123762,S&T,Turnout,Rail Joint Renewal,LNL-KARJAT,Monsoon,4,6,0.41047779513308363,0.5253007427191505,31,10,7,4,484,0.3644738088774638,6,9,0.2624024410323277,0.25674402378268113,5,129.92307120348343,2.0542571336238042,7,3,0.8281644932571426,0.5616204867566326,Medium,0.508126758329637,Medium,7.963952517645404
WR-123763,Engineering,OHE,BPAC Maintenance,DD-PUNE,Monsoon,2,7,0.5098574680050169,0.29252780035349446,52,32,13,1,270,0.525167176595784,4,2,0.41748469041140734,0.6407347195735889,2,239.660217878364,7.037700407809375,4,1,0.49734459569060496,0.44692137064099957,Medium,0.38951689235456183,Medium,7.48350914579276
WR-123764,Engineering,OHE,Point Machine Maintenance,PUNE-MMR,Monsoon,1,5,0.7064196120830794,0.5237924156016446,78,43,20,1,600,0.5048515595409098,5,6,0.6269707900535518,0.6817087796843281,6,79.70244353088815,7.632066265402524,9,3,0.6376475537271187,0.48077406297548775,Medium,0.5144396117385696,Medium,8.969594216852732
WR-123765,TRD,Signal,Track Geometry Correction,PUNE-SOL,Winter,3,10,0.21008898671358894,0.4996812462649919,63,59,24,2,123,0.552990164010292,0,11,0.746142545030209,0.5026077651467454,6,95.22514232042283,6.350586448154201,17,2,0.354582285154097,0.5249980353441862,Medium,0.3695179739997461,Medium,7.58034481796858
WR-123766,S&T,Cable,Point Machine Maintenance,KYN-PNVL,Winter,3,7,0.12985850389802997,0.5381686354867266,103,37,14,2,799,0.8395807901988569,5,9,0.7413027354198163,0.06830867211078195,4,153.20766559798372,5.1534889179964924,12,23,0.9716594851045001,0.6168795952540836,High,0.441673816773172,Medium,8.565000944452379
WR-123767,Engineering,Track,Rail Joint Renewal,PUNE-MMR,Winter,2,7,0.14782847748651926,0.6622503845047613,94,32,5,2,188,0.5290105697881972,4,8,0.6802199783199191,0.03660538843970951,3,100.8836459798966,6.926879004558179,19,22,0.7272670164506296,0.46864474008684376,Medium,0.35998317564604476,Medium,7.061532079440468
WR-123768,S&T,Signal,OHE Insulator Replacement,PUNE-LNL,Winter,3,10,0.10125450365230462,0.6626893760116801,83,24,22,4,622,0.6709961370799207,5,9,0.40731966791225094,0.385965939445304,2,178.464770922387,5.383990188677524,0,0,0.8267500622543897,0.5467304903380841,Medium,0.4360123352201138,Medium,6.824566687592593
WR-123769,Engineering,Track,OHE Maintenance,PUNE-SOL,Summer,1,11,0.08314885074180821,0.5552868235969212,75,33,21,1,88,0.5479470375918786,6,6,0.6109277458109601,0.7704948143901738,3,187.26924453567742,4.849553098771027,8,2,0.8315127822562993,0.35804806063371863,Medium,0.32966841354752724,Medium,7.493091398545474
WR-123770,Engineering,Turnout,Signal Maintenance,PUNE-MMR,Monsoon,4,12,0.7287090179594846,0.5535714752245404,43,15,19,3,125,0.8406778747341976,4,12,0.8503264335258454,0.9113551961809184,6,100.791871834226,2.7617921747005423,9,2,0.5760768162015241,0.7176059398723716,High,0.7079987474213976,High,8.443338915917442
WR-123771,Engineering,OHE,OHE Maintenance,PUNE-LNL,Monsoon,3,8,0.18529081723926813,0.4980352424886987,52,19,16,3,91,0.8259608695109846,5,2,0.3796102057629379,0.23070303067509979,2,190.1865197370399,7.693874432006682,13,1,0.4394057401143003,0.5147064447008177,Medium,0.377931831957245,Medium,7.213556115404923
WR-123772,TRD,OHE,Rail Joint Renewal,PUNE-MMR,Winter,3,7,0.12797200371346126,0.38163601934715885,62,26,6,3,568,0.901635912067467,5,3,0.870435613142829,0.7314466050192544,5,207.0938527650694,6.067633149710349,5,22,0.897369235426565,0.5327528636017106,Medium,0.4457417822456993,Medium,9.32146758006652
WR-123773,Engineering,Turnout,Rail Joint Renewal,PUNE-LNL,Summer,3,6,0.4904170990168198,0.7260453290315296,68,32,22,0,114,0.5186048818810725,4,4,0.5615312742871277,0.6344570217025647,1,30.77330462996289,3.657958060404826,7,2,0.6630367365103091,0.5890035319079235,Medium,0.5269567695232801,Medium,6.481733483145079
WR-123774,TRD,Track,Track Geometry Correction,PUNE-LNL,Monsoon,1,13,0.7072869256740141,0.5604628366297791,84,55,22,3,585,0.676370313655738,2,10,0.1515841377750291,0.1346089911187235,1,237.9423928828874,2.563840286560234,8,3,0.6127245425988777,0.5034445133304278,Medium,0.5208600076653742,Medium,7.324120063633851
WR-123775,Engineering,BPAC,Point Machine Maintenance,LNL-KARJAT,Monsoon,2,10,0.3380034998363841,0.7482457434586648,47,45,12,0,749,0.3759376397222148,6,2,0.5195117209521967,0.6717881440914641,5,137.34056566689546,3.396322938394232,2,5,0.588393050696165,0.4798740939002343,Medium,0.4811054235403817,Medium,9.16965533630247
WR-123776,TRD,BPAC,Rail Joint Renewal,DD-PUNE,Summer,2,15,0.2675357381671929,0.6110596646740041,30,51,23,0,313,0.7526183369562793,0,11,0.10432775861772242,0.4088109143565072,3,133.61498934172405,3.2095528138340774,0,2,0.7511105965958974,0.5084175710431652,Medium,0.4372168281611203,Medium,5.261662220138924
WR-123777,Engineering,Point Machine,Rail Fracture Inspection,PUNE-SOL,Monsoon,1,6,0.12336249412513144,0.15871966408769758,100,28,8,2,514,0.8078937965438722,3,5,0.3303395153969525,0.7992584218093378,3,178.45752768933195,5.096084952614839,17,5,0.9410516402283705,0.32894957464966945,Low,0.263900006070794,Low,7.09300841107132
WR-123778,TRD,Turnout,Signal Maintenance,DD-PUNE,Winter,4,4,0.3274372609849433,0.46848837524287357,104,25,3,2,414,0.43891556887637795,1,7,0.271160158129614,0.1726737983802279,3,214.6319574040746,7.150166215698237,3,23,0.7559053347268048,0.5660054860296169,Medium,0.4537789513361768,Medium,6.663183180535935
WR-123779,TRD,Mast,Rail Joint Renewal,LNL-KARJAT,Winter,2,8,0.4200701350360135,0.3840543536205785,79,39,9,3,115,0.7487817492880122,0,7,0.6373218997531996,0.7195583000394097,6,62.53634144849898,4.76551525907829,1,2,0.7035995298496566,0.48672512029684734,Medium,0.5024915344527032,Medium,6.673002329396944
WR-123780,TRD,Cable,OHE Insulator Replacement,DD-PUNE,Monsoon,4,12,0.26457578268801707,0.7962631052014417,55,14,2,1,500,0.620005010637986,5,11,0.11618312956376033,0.6635210844451358,4,87.66568721286286,3.5115435284491086,15,4,0.608676707181111,0.6118354590682707,High,0.48150411357887907,Medium,7.056883094795909
WR-123781,Engineering,Rail,Signal Maintenance,PUNE-SOL,Winter,3,10,0.18139210901494512,0.4354863792107459,44,25,7,4,853,0.8628417855928844,5,9,0.7959468957645552,0.14569571502633416,2,190.69178456026353,7.503586321754738,9,1,0.8945154339790582,0.5438782229775929,Medium,0.46720287509164415,Medium,8.49257818067209
WR-123782,S&T,Rail,Mast Foundation Inspection,KYN-PNVL,Winter,4,7,0.26346682484519934,0.7102816453149112,90,26,10,2,684,0.5811257919115455,5,10,0.8882309626566858,0.6390083927358993,2,168.67362846092945,2.968626710121958,2,2,0.973516371439859,0.6719875160786465,High,0.5103817329094761,Medium,7.8833828316732
WR-123783,S&T,Signal,Mast Foundation Inspection,LNL-KARJAT,Winter,2,6,0.30109071509521385,0.3944674479159817,35,45,21,2,322,0.7406047375430516,5,7,0.5311130008421122,0.7051100463882846,2,143.49039266882656,5.884562183406693,3,2,0.39606708036176,0.4257149738779569,Medium,0.36532454233040385,Medium,6.736960988402341
WR-123784,Engineering,Point Machine,Rail Joint Renewal,DD-PUNE,Winter,4,6,0.13127644875185474,0.8275559602559512,62,61,18,4,834,0.5774259622924454,4,4,0.5855093779325464,0.6002474565147965,6,68.95924858661672,7.26033969781667,13,0,0.5025792317934075,0.6276716927158192,High,0.5034599229614604,Medium,9.579022250727787
WR-123785,S&T,Point Machine,Signal Cable Inspection,PUNE-SOL,Winter,4,11,0.20391763100529978,0.14044167694655293,22,49,22,4,87,0.4547445454838651,1,4,0.6926480188175295,0.988862998782084,5,0.7542025180740375,5.689443193530966,11,0,0.3735439813170678,0.4956876817699998,Medium,0.35825273151267156,Medium,6.5988555783189655
WR-123786,TRD,Track,Rail Joint Renewal,LNL-KARJAT,Winter,4,3,0.31941769690717897,0.44483126887119806,24,41,12,0,43,0.48126538549292,2,10,0.9801039719479485,0.8034619323959679,2,65.61248279156295,6.512698657615651,2,5,0.39325423150760064,0.5656760040156855,Medium,0.497189537986921,Medium,5.893696609516771
WR-123787,TRD,OHE,Rail Fracture Inspection,LNL-KARJAT,Monsoon,1,7,0.3033107889125546,0.43923997534116144,59,16,3,4,494,0.5170961008670698,0,2,0.4854541690863119,0.5427484767492418,6,185.25681817872947,5.5425645734641265,1,5,0.7079173520778896,0.33855290025972457,Low,0.3583261145518294,Medium,7.1695508132406625
WR-123788,Engineering,BPAC,Rail Joint Renewal,LNL-KARJAT,Monsoon,4,5,0.4161362677703658,0.46179122309248216,83,36,21,0,846,0.5784188985962595,4,5,0.5352666352329082,0.7193149751884957,5,169.46143161264462,4.2495196336538275,14,22,0.9070475959119195,0.631416939368645,High,0.5423521007791562,Medium,9.447069363472
WR-123789,TRD,OHE,Signal Maintenance,DD-PUNE,Monsoon,4,9,0.7075775484170593,0.2339957670535109,33,47,6,3,569,0.5382777142423012,1,8,0.7740078957006197,0.04954557147704175,6,114.5138790907409,3.692523151115206,9,5,0.7327900690123575,0.6289267216330787,High,0.6085796467616008,High,8.331868709337913
WR-123790,Engineering,Mast,OHE Insulator Replacement,PUNE-SOL,Monsoon,1,6,0.26087818338144136,0.9020214226835931,45,11,9,1,65,0.6177784393136615,2,3,0.3055735783361363,0.6204022113861324,3,144.96697074960252,5.987265274274476,2,1,0.5422453593635399,0.38320641152848167,Medium,0.4645708106311432,Medium,5.628333977069978
WR-123791,TRD,Signal,OHE Maintenance,DD-PUNE,Winter,1,10,0.04633372678115178,0.715173361923961,64,30,21,2,494,0.5994752603874934,3,4,0.2930648670440612,0.18351235713501313,1,112.92021582609682,6.793298934081185,19,1,0.8553369116457349,0.3739610378376969,Medium,0.3574166733448468,Medium,7.440227569649933
WR-123792,Engineering,Point Machine,Rail Joint Renewal,PUNE-SOL,Summer,2,8,0.14779186372567812,0.27677882105427243,65,59,6,2,503,0.8700692977530167,2,9,0.43182210689233513,0.2597544363129429,1,4.906369402670169,2.2832444012051596,11,22,0.8101777343657335,0.4488375757996023,Medium,0.25580103870435844,Low,6.357666003898005
WR-123793,TRD,Mast,Rail Joint Renewal,KYN-PNVL,Summer,3,2,0.2894444388025474,0.8088608734005414,100,27,9,0,426,0.6819857532415272,2,2,0.7184087898109657,0.8213521253297765,5,230.25297928508587,3.338781526362621,17,22,0.7142418146363727,0.6038630311596088,High,0.5245279322636588,Medium,8.845264109788337
WR-123794,Engineering,Point Machine,BPAC Maintenance,LNL-KARJAT,Winter,2,9,0.1990484206943639,0.2646659661479289,82,14,11,3,558,0.41254396952409045,2,3,0.3112432371510896,0.4635286337906055,6,100.78344423191655,7.62953832487681,7,3,0.4951488006189243,0.38490943722777626,Medium,0.3287667725631375,Medium,8.359556410027487
WR-123795,S&T,Turnout,Rail Joint Renewal,DD-PUNE,Summer,4,6,0.3295969290959522,0.5275974619257471,80,15,24,4,189,0.6711570820121078,1,11,0.26164898130194736,0.3976494801885848,3,108.74397761944682,2.436349196846522,4,4,0.4916838100782831,0.6452492284874647,High,0.4618418361049232,Medium,5.861625206996853
WR-123796,Engineering,Point Machine,Rail Fracture Inspection,KYN-PNVL,Winter,4,4,0.1433186179268701,0.5807442372396258,63,40,19,2,409,0.7424519516430824,1,9,0.8511112095311968,0.5020768201278949,6,47.55587788223137,6.170484055891791,5,1,0.3962664966149436,0.5964103225189474,Medium,0.4851957214586715,Medium,7.065240376410326
WR-123797,TRD,Mast,Mast Foundation Inspection,PUNE-MMR,Winter,3,5,0.5748312131336374,0.6007202245756121,59,15,8,7,743,0.707601204432692,4,2,0.8744921145995002,0.090745577617391,1,211.3245339159591,6.208652660037685,5,1,0.8654027350860525,0.6237791170582377,High,0.6793414095454805,High,9.235835132463627
WR-123798,S&T,Mast,OHE Maintenance,KYN-PNVL,Monsoon,3,6,0.5213066401976296,0.7495377892030785,55,16,12,2,777,0.9073904591594041,0,12,0.9649317526558859,0.04921360865345259,1,6.136474718312746,7.982830822477528,9,0,0.824075335299308,0.6770897820638768,High,0.6348192205639381,High,7.71577374585275
WR-123799,TRD,Signal,BPAC Maintenance,DD-PUNE,Winter,1,10,0.2327548205360717,0.8319658936495268,82,28,3,0,676,0.6890934788902197,3,9,0.5610695882157973,0.028656893982766385,1,179.04265499397454,3.465346184630988,15,23,0.5795512402912946,0.44590448575513236,Medium,0.41260804371932014,Medium,7.737785632659851
WR-123800,Engineering,BPAC,Signal Cable Inspection,PUNE-MMR,Monsoon,1,8,0.30626533847171306,0.28632948859410795,52,42,8,2,101,0.5331822206929889,2,7,0.22591294706853016,0.5534985504991515,4,141.21403926263775,2.2681738701027614,3,2,0.6193530472700239,0.3387307418211757,Low,0.3216673261579483,Medium,5.484233938383256
WR-123801,Engineering,OHE,Rail Joint Renewal,PUNE-LNL,Monsoon,3,12,0.36662134827006615,0.35903853111768724,78,49,18,2,460,0.5777989495884154,2,4,0.25433728457518084,0.09501767672422456,2,10.646229467521751,7.638103889366418,11,23,0.3516310939790354,0.5288723063421427,Medium,0.397487067866407,Medium,6.005654766164408
WR-123802,Engineering,Mast,Signal Maintenance,DD-PUNE,Monsoon,3,7,0.30877557421019,0.34105260794236325,76,26,12,1,748,0.5837778214507505,2,2,0.9661811002503956,0.6652918304208426,3,176.99564229870992,3.596087842596109,10,5,0.526921922830407,0.5470063348113527,Medium,0.44914882337958906,Medium,9.173514462026551
WR-123803,TRD,Mast,OHE Maintenance,KYN-PNVL,Summer,2,8,0.22343314689779056,0.6107518261103357,28,14,8,2,243,0.873287542315159,1,6,0.2720362666554338,0.4649052591711561,6,64.22237357611898,6.115688026868151,9,22,0.5390862888864804,0.45631441840114473,Medium,0.4119408052515904,Medium,7.056231355893821
WR-123804,Engineering,Track,Mast Foundation Inspection,PUNE-MMR,Winter,2,8,0.31476136078347067,0.3874216803601062,52,50,10,5,92,0.47736099271543286,1,10,0.6560333113237344,0.04825368881908787,2,117.80305995664939,3.805709881862759,9,1,0.7434864942686659,0.43518322153724387,Medium,0.394711514442571,Medium,5.671615114188868
WR-123805,S&T,Track,Track Geometry Correction,LNL-KARJAT,Winter,2,11,0.10938910299142768,0.5390171469055882,20,48,20,0,220,0.6560766211808526,5,2,0.3006910317784959,0.2771621629332156,4,169.32304742190584,7.810635309041947,10,1,0.5646414998946454,0.39185026170922266,Medium,0.3173083678694803,Medium,7.869248934392152
WR-123806,TRD,Rail,Point Machine Maintenance,KYN-PNVL,Monsoon,3,6,0.24437473870541826,0.1324267094445968,45,57,7,4,90,0.4614015274313957,0,3,0.7969740780450378,0.3143227966542129,6,128.6737802044288,4.006723783320773,17,4,0.9377219774521848,0.4478588198167894,Medium,0.3533450142338418,Medium,7.734492775355821
WR-123807,Engineering,OHE,Rail Fracture Inspection,DD-PUNE,Summer,2,9,0.393305547813718,0.49589846000757154,80,18,15,1,160,0.9239840420523527,3,9,0.8738412479866029,0.011597149513857263,5,121.24888696972197,7.694743678739234,0,4,0.9046512681765442,0.5323832051335968,Medium,0.46730675177813497,Medium,6.07144999149281
WR-123808,Engineering,BPAC,OHE Maintenance,KYN-PNVL,Summer,1,11,0.16315262098312142,0.771344197554088,104,26,8,2,867,0.6486254336321964,1,7,0.8909007701797705,0.6953161341363736,3,11.461844355221324,3.5750505288618517,7,22,0.5055514602734322,0.44823403034015624,Medium,0.4554783256135742,Medium,9.242192096750271
WR-123809,Engineering,Turnout,BPAC Maintenance,LNL-KARJAT,Monsoon,1,10,0.18354787744630924,0.5064429615902041,32,45,7,2,622,0.885052066541863,3,9,0.6521489397107451,0.21608188289019115,3,246.6241436650306,6.989113673745923,9,23,0.7313191311964682,0.3823657408352797,Medium,0.37583230626930014,Medium,8.57911813047256
WR-123810,Engineering,OHE,Signal Maintenance,PUNE-LNL,Summer,3,9,0.6458120398823813,0.721209535147732,86,32,3,0,693,0.3633364737605191,4,10,0.17309043023539822,0.5774825021305112,3,169.68242144742962,6.727397852212694,9,23,0.7599202408742456,0.6158218452862388,High,0.5856500259972819,High,7.292139787649988
WR-123811,TRD,BPAC,Rail Joint Renewal,KYN-PNVL,Monsoon,1,11,0.19562383341032413,0.12490702951884988,35,29,22,5,340,0.5124009324245322,3,3,0.9148749951872761,0.40382329710838083,1,194.126018055477,3.79756192234297,1,0,0.3759546499950739,0.29066216015697804,Low,0.30032036774061743,Medium,7.726231428646525
WR-123812,TRD,BPAC,OHE Insulator Replacement,DD-PUNE,Summer,2,8,0.20904756145243886,0.7204321733653287,79,54,4,5,127,0.9393775139829328,2,2,0.8583119242376341,0.25576108273494425,1,125.43017881779365,7.785464371635613,5,3,0.8313923990931218,0.5449735258807008,Medium,0.5028734386334912,Medium,7.298947576468936
